Second of the Day,Power Produced,Time of Day
72356,0.0,20:05:56
72357,0.0,20:05:57
72358,0.0,20:05:58
72359,0.0,20:05:59
72360,0.0,20:06:00
72361,0.0,20:06:01
72362,0.0,20:06:02
72363,0.0,20:06:03
72364,0.0,20:06:04
72365,0.0,20:06:05
72366,0.0,20:06:06
72367,0.0,20:06:07
72368,0.0,20:06:08
72369,0.0,20:06:09
72370,0.0,20:06:10
72371,0.0,20:06:11
72372,0.0,20:06:12
72373,0.0,20:06:13
72374,0.0,20:06:14
72375,0.0,20:06:15
72376,0.0,20:06:16
72377,0.0,20:06:17
72378,0.0,20:06:18
72379,0.0,20:06:19
72380,0.0,20:06:20
72381,0.0,20:06:21
72382,0.0,20:06:22
72383,0.0,20:06:23
72384,0.0,20:06:24
72385,0.0,20:06:25
72386,0.0,20:06:26
72387,0.0,20:06:27
72388,0.0,20:06:28
72389,0.0,20:06:29
72390,0.0,20:06:30
72391,0.0,20:06:31
72392,0.0,20:06:32
72393,0.0,20:06:33
72394,0.0,20:06:34
72395,0.0,20:06:35
72396,0.0,20:06:36
72397,0.0,20:06:37
72398,0.0,20:06:38
72399,0.0,20:06:39
72400,0.0,20:06:40
72401,0.0,20:06:41
72402,0.0,20:06:42
72403,0.0,20:06:43
72404,0.0,20:06:44
72405,0.0,20:06:45
72406,0.0,20:06:46
72407,0.0,20:06:47
72408,0.0,20:06:48
72409,0.0,20:06:49
72410,0.0,20:06:50
72411,0.0,20:06:51
72412,0.0,20:06:52
72413,0.0,20:06:53
72414,0.0,20:06:54
72415,0.0,20:06:55
72416,0.0,20:06:56
72417,0.0,20:06:57
72418,0.0,20:06:58
72419,0.0,20:06:59
72420,0.0,20:07:00
72421,0.0,20:07:01
72422,0.0,20:07:02
72423,0.0,20:07:03
72424,0.0,20:07:04
72425,0.0,20:07:05
72426,0.0,20:07:06
72427,0.0,20:07:07
72428,0.0,20:07:08
72429,0.0,20:07:09
72430,0.0,20:07:10
72431,0.0,20:07:11
72432,0.0,20:07:12
72433,0.0,20:07:13
72434,0.0,20:07:14
72435,0.0,20:07:15
72436,0.0,20:07:16
72437,0.0,20:07:17
72438,0.0,20:07:18
72439,0.0,20:07:19
72440,0.0,20:07:20
72441,0.0,20:07:21
72442,0.0,20:07:22
72443,0.0,20:07:23
72444,0.0,20:07:24
72445,0.0,20:07:25
72446,0.0,20:07:26
72447,0.0,20:07:27
72448,0.0,20:07:28
72449,0.0,20:07:29
72450,0.0,20:07:30
72451,0.0,20:07:31
72452,0.0,20:07:32
72453,0.0,20:07:33
72454,0.0,20:07:34
72455,0.0,20:07:35
72456,0.0,20:07:36
72457,0.0,20:07:37
72458,0.0,20:07:38
72459,0.0,20:07:39
72460,0.0,20:07:40
72461,0.0,20:07:41
72462,0.0,20:07:42
72463,0.0,20:07:43
72464,0.0,20:07:44
72465,0.0,20:07:45
72466,0.0,20:07:46
72467,0.0,20:07:47
72468,0.0,20:07:48
72469,0.0,20:07:49
72470,0.0,20:07:50
72471,0.0,20:07:51
72472,0.0,20:07:52
72473,0.0,20:07:53
72474,0.0,20:07:54
72475,0.0,20:07:55
72476,0.0,20:07:56
72477,0.0,20:07:57
72478,0.0,20:07:58
72479,0.0,20:07:59
72480,0.0,20:08:00
72481,0.0,20:08:01
72482,0.0,20:08:02
72483,0.0,20:08:03
72484,0.0,20:08:04
72485,0.0,20:08:05
72486,0.0,20:08:06
72487,0.0,20:08:07
72488,0.0,20:08:08
72489,0.0,20:08:09
72490,0.0,20:08:10
72491,0.0,20:08:11
72492,0.0,20:08:12
72493,0.0,20:08:13
72494,0.0,20:08:14
72495,0.0,20:08:15
72496,0.0,20:08:16
72497,0.0,20:08:17
72498,0.0,20:08:18
72499,0.0,20:08:19
72500,0.0,20:08:20
72501,0.0,20:08:21
72502,0.0,20:08:22
72503,0.0,20:08:23
72504,0.0,20:08:24
72505,0.0,20:08:25
72506,0.0,20:08:26
72507,0.0,20:08:27
72508,0.0,20:08:28
72509,0.0,20:08:29
72510,0.0,20:08:30
72511,0.0,20:08:31
72512,0.0,20:08:32
72513,0.0,20:08:33
72514,0.0,20:08:34
72515,0.0,20:08:35
72516,0.0,20:08:36
72517,0.0,20:08:37
72518,0.0,20:08:38
72519,0.0,20:08:39
72520,0.0,20:08:40
72521,0.0,20:08:41
72522,0.0,20:08:42
72523,0.0,20:08:43
72524,0.0,20:08:44
72525,0.0,20:08:45
72526,0.0,20:08:46
72527,0.0,20:08:47
72528,0.0,20:08:48
72529,0.0,20:08:49
72530,0.0,20:08:50
72531,0.0,20:08:51
72532,0.0,20:08:52
72533,0.0,20:08:53
72534,0.0,20:08:54
72535,0.0,20:08:55
72536,0.0,20:08:56
72537,0.0,20:08:57
72538,0.0,20:08:58
72539,0.0,20:08:59
72540,0.0,20:09:00
72541,0.0,20:09:01
72542,0.0,20:09:02
72543,0.0,20:09:03
72544,0.0,20:09:04
72545,0.0,20:09:05
72546,0.0,20:09:06
72547,0.0,20:09:07
72548,0.0,20:09:08
72549,0.0,20:09:09
72550,0.0,20:09:10
72551,0.0,20:09:11
72552,0.0,20:09:12
72553,0.0,20:09:13
72554,0.0,20:09:14
72555,0.0,20:09:15
72556,0.0,20:09:16
72557,0.0,20:09:17
72558,0.0,20:09:18
72559,0.0,20:09:19
72560,0.0,20:09:20
72561,0.0,20:09:21
72562,0.0,20:09:22
72563,0.0,20:09:23
72564,0.0,20:09:24
72565,0.0,20:09:25
72566,0.0,20:09:26
72567,0.0,20:09:27
72568,0.0,20:09:28
72569,0.0,20:09:29
72570,0.0,20:09:30
72571,0.0,20:09:31
72572,0.0,20:09:32
72573,0.0,20:09:33
72574,0.0,20:09:34
72575,0.0,20:09:35
72576,0.0,20:09:36
72577,0.0,20:09:37
72578,0.0,20:09:38
72579,0.0,20:09:39
72580,0.0,20:09:40
72581,0.0,20:09:41
72582,0.0,20:09:42
72583,0.0,20:09:43
72584,0.0,20:09:44
72585,0.0,20:09:45
72586,0.0,20:09:46
72587,0.0,20:09:47
72588,0.0,20:09:48
72589,0.0,20:09:49
72590,0.0,20:09:50
72591,0.0,20:09:51
72592,0.0,20:09:52
72593,0.0,20:09:53
72594,0.0,20:09:54
72595,0.0,20:09:55
72596,0.0,20:09:56
72597,0.0,20:09:57
72598,0.0,20:09:58
72599,0.0,20:09:59
72600,0.0,20:10:00
72601,0.0,20:10:01
72602,0.0,20:10:02
72603,0.0,20:10:03
72604,0.0,20:10:04
72605,0.0,20:10:05
72606,0.0,20:10:06
72607,0.0,20:10:07
72608,0.0,20:10:08
72609,0.0,20:10:09
72610,0.0,20:10:10
72611,0.0,20:10:11
72612,0.0,20:10:12
72613,0.0,20:10:13
72614,0.0,20:10:14
72615,0.0,20:10:15
72616,0.0,20:10:16
72617,0.0,20:10:17
72618,0.0,20:10:18
72619,0.0,20:10:19
72620,0.0,20:10:20
72621,0.0,20:10:21
72622,0.0,20:10:22
72623,0.0,20:10:23
72624,0.0,20:10:24
72625,0.0,20:10:25
72626,0.0,20:10:26
72627,0.0,20:10:27
72628,0.0,20:10:28
72629,0.0,20:10:29
72630,0.0,20:10:30
72631,0.0,20:10:31
72632,0.0,20:10:32
72633,0.0,20:10:33
72634,0.0,20:10:34
72635,0.0,20:10:35
72636,0.0,20:10:36
72637,0.0,20:10:37
72638,0.0,20:10:38
72639,0.0,20:10:39
72640,0.0,20:10:40
72641,0.0,20:10:41
72642,0.0,20:10:42
72643,0.0,20:10:43
72644,0.0,20:10:44
72645,0.0,20:10:45
72646,0.0,20:10:46
72647,0.0,20:10:47
72648,0.0,20:10:48
72649,0.0,20:10:49
72650,0.0,20:10:50
72651,0.0,20:10:51
72652,0.0,20:10:52
72653,0.0,20:10:53
72654,0.0,20:10:54
72655,0.0,20:10:55
72656,0.0,20:10:56
72657,0.0,20:10:57
72658,0.0,20:10:58
72659,0.0,20:10:59
72660,0.0,20:11:00
72661,0.0,20:11:01
72662,0.0,20:11:02
72663,0.0,20:11:03
72664,0.0,20:11:04
72665,0.0,20:11:05
72666,0.0,20:11:06
72667,0.0,20:11:07
72668,0.0,20:11:08
72669,0.0,20:11:09
72670,0.0,20:11:10
72671,0.0,20:11:11
72672,0.0,20:11:12
72673,0.0,20:11:13
72674,0.0,20:11:14
72675,0.0,20:11:15
72676,0.0,20:11:16
72677,0.0,20:11:17
72678,0.0,20:11:18
72679,0.0,20:11:19
72680,0.0,20:11:20
72681,0.0,20:11:21
72682,0.0,20:11:22
72683,0.0,20:11:23
72684,0.0,20:11:24
72685,0.0,20:11:25
72686,0.0,20:11:26
72687,0.0,20:11:27
72688,0.0,20:11:28
72689,0.0,20:11:29
72690,0.0,20:11:30
72691,0.0,20:11:31
72692,0.0,20:11:32
72693,0.0,20:11:33
72694,0.0,20:11:34
72695,0.0,20:11:35
72696,0.0,20:11:36
72697,0.0,20:11:37
72698,0.0,20:11:38
72699,0.0,20:11:39
72700,0.0,20:11:40
72701,0.0,20:11:41
72702,0.0,20:11:42
72703,0.0,20:11:43
72704,0.0,20:11:44
72705,0.0,20:11:45
72706,0.0,20:11:46
72707,0.0,20:11:47
72708,0.0,20:11:48
72709,0.0,20:11:49
72710,0.0,20:11:50
72711,0.0,20:11:51
72712,0.0,20:11:52
72713,0.0,20:11:53
72714,0.0,20:11:54
72715,0.0,20:11:55
72716,0.0,20:11:56
72717,0.0,20:11:57
72718,0.0,20:11:58
72719,0.0,20:11:59
72720,0.0,20:12:00
72721,0.0,20:12:01
72722,0.0,20:12:02
72723,0.0,20:12:03
72724,0.0,20:12:04
72725,0.0,20:12:05
72726,0.0,20:12:06
72727,0.0,20:12:07
72728,0.0,20:12:08
72729,0.0,20:12:09
72730,0.0,20:12:10
72731,0.0,20:12:11
72732,0.0,20:12:12
72733,0.0,20:12:13
72734,0.0,20:12:14
72735,0.0,20:12:15
72736,0.0,20:12:16
72737,0.0,20:12:17
72738,0.0,20:12:18
72739,0.0,20:12:19
72740,0.0,20:12:20
72741,0.0,20:12:21
72742,0.0,20:12:22
72743,0.0,20:12:23
72744,0.0,20:12:24
72745,0.0,20:12:25
72746,0.0,20:12:26
72747,0.0,20:12:27
72748,0.0,20:12:28
72749,0.0,20:12:29
72750,0.0,20:12:30
72751,0.0,20:12:31
72752,0.0,20:12:32
72753,0.0,20:12:33
72754,0.0,20:12:34
72755,0.0,20:12:35
72756,0.0,20:12:36
72757,0.0,20:12:37
72758,0.0,20:12:38
72759,0.0,20:12:39
72760,0.0,20:12:40
72761,0.0,20:12:41
72762,0.0,20:12:42
72763,0.0,20:12:43
72764,0.0,20:12:44
72765,0.0,20:12:45
72766,0.0,20:12:46
72767,0.0,20:12:47
72768,0.0,20:12:48
72769,0.0,20:12:49
72770,0.0,20:12:50
72771,0.0,20:12:51
72772,0.0,20:12:52
72773,0.0,20:12:53
72774,0.0,20:12:54
72775,0.0,20:12:55
72776,0.0,20:12:56
72777,0.0,20:12:57
72778,0.0,20:12:58
72779,0.0,20:12:59
72780,0.0,20:13:00
72781,0.0,20:13:01
72782,0.0,20:13:02
72783,0.0,20:13:03
72784,0.0,20:13:04
72785,0.0,20:13:05
72786,0.0,20:13:06
72787,0.0,20:13:07
72788,0.0,20:13:08
72789,0.0,20:13:09
72790,0.0,20:13:10
72791,0.0,20:13:11
72792,0.0,20:13:12
72793,0.0,20:13:13
72794,0.0,20:13:14
72795,0.0,20:13:15
72796,0.0,20:13:16
72797,0.0,20:13:17
72798,0.0,20:13:18
72799,0.0,20:13:19
72800,0.0,20:13:20
72801,0.0,20:13:21
72802,0.0,20:13:22
72803,0.0,20:13:23
72804,0.0,20:13:24
72805,0.0,20:13:25
72806,0.0,20:13:26
72807,0.0,20:13:27
72808,0.0,20:13:28
72809,0.0,20:13:29
72810,0.0,20:13:30
72811,0.0,20:13:31
72812,0.0,20:13:32
72813,0.0,20:13:33
72814,0.0,20:13:34
72815,0.0,20:13:35
72816,0.0,20:13:36
72817,0.0,20:13:37
72818,0.0,20:13:38
72819,0.0,20:13:39
72820,0.0,20:13:40
72821,0.0,20:13:41
72822,0.0,20:13:42
72823,0.0,20:13:43
72824,0.0,20:13:44
72825,0.0,20:13:45
72826,0.0,20:13:46
72827,0.0,20:13:47
72828,0.0,20:13:48
72829,0.0,20:13:49
72830,0.0,20:13:50
72831,0.0,20:13:51
72832,0.0,20:13:52
72833,0.0,20:13:53
72834,0.0,20:13:54
72835,0.0,20:13:55
72836,0.0,20:13:56
72837,0.0,20:13:57
72838,0.0,20:13:58
72839,0.0,20:13:59
72840,0.0,20:14:00
72841,0.0,20:14:01
72842,0.0,20:14:02
72843,0.0,20:14:03
72844,0.0,20:14:04
72845,0.0,20:14:05
72846,0.0,20:14:06
72847,0.0,20:14:07
72848,0.0,20:14:08
72849,0.0,20:14:09
72850,0.0,20:14:10
72851,0.0,20:14:11
72852,0.0,20:14:12
72853,0.0,20:14:13
72854,0.0,20:14:14
72855,0.0,20:14:15
72856,0.0,20:14:16
72857,0.0,20:14:17
72858,0.0,20:14:18
72859,0.0,20:14:19
72860,0.0,20:14:20
72861,0.0,20:14:21
72862,0.0,20:14:22
72863,0.0,20:14:23
72864,0.0,20:14:24
72865,0.0,20:14:25
72866,0.0,20:14:26
72867,0.0,20:14:27
72868,0.0,20:14:28
72869,0.0,20:14:29
72870,0.0,20:14:30
72871,0.0,20:14:31
72872,0.0,20:14:32
72873,0.0,20:14:33
72874,0.0,20:14:34
72875,0.0,20:14:35
72876,0.0,20:14:36
72877,0.0,20:14:37
72878,0.0,20:14:38
72879,0.0,20:14:39
72880,0.0,20:14:40
72881,0.0,20:14:41
72882,0.0,20:14:42
72883,0.0,20:14:43
72884,0.0,20:14:44
72885,0.0,20:14:45
72886,0.0,20:14:46
72887,0.0,20:14:47
72888,0.0,20:14:48
72889,0.0,20:14:49
72890,0.0,20:14:50
72891,0.0,20:14:51
72892,0.0,20:14:52
72893,0.0,20:14:53
72894,0.0,20:14:54
72895,0.0,20:14:55
72896,0.0,20:14:56
72897,0.0,20:14:57
72898,0.0,20:14:58
72899,0.0,20:14:59
72900,0.0,20:15:00
72901,0.0,20:15:01
72902,0.0,20:15:02
72903,0.0,20:15:03
72904,0.0,20:15:04
72905,0.0,20:15:05
72906,0.0,20:15:06
72907,0.0,20:15:07
72908,0.0,20:15:08
72909,0.0,20:15:09
72910,0.0,20:15:10
72911,0.0,20:15:11
72912,0.0,20:15:12
72913,0.0,20:15:13
72914,0.0,20:15:14
72915,0.0,20:15:15
72916,0.0,20:15:16
72917,0.0,20:15:17
72918,0.0,20:15:18
72919,0.0,20:15:19
72920,0.0,20:15:20
72921,0.0,20:15:21
72922,0.0,20:15:22
72923,0.0,20:15:23
72924,0.0,20:15:24
72925,0.0,20:15:25
72926,0.0,20:15:26
72927,0.0,20:15:27
72928,0.0,20:15:28
72929,0.0,20:15:29
72930,0.0,20:15:30
72931,0.0,20:15:31
72932,0.0,20:15:32
72933,0.0,20:15:33
72934,0.0,20:15:34
72935,0.0,20:15:35
72936,0.0,20:15:36
72937,0.0,20:15:37
72938,0.0,20:15:38
72939,0.0,20:15:39
72940,0.0,20:15:40
72941,0.0,20:15:41
72942,0.0,20:15:42
72943,0.0,20:15:43
72944,0.0,20:15:44
72945,0.0,20:15:45
72946,0.0,20:15:46
72947,0.0,20:15:47
72948,0.0,20:15:48
72949,0.0,20:15:49
72950,0.0,20:15:50
72951,0.0,20:15:51
72952,0.0,20:15:52
72953,0.0,20:15:53
72954,0.0,20:15:54
72955,0.0,20:15:55
72956,0.0,20:15:56
72957,0.0,20:15:57
72958,0.0,20:15:58
72959,0.0,20:15:59
72960,0.0,20:16:00
72961,0.0,20:16:01
72962,0.0,20:16:02
72963,0.0,20:16:03
72964,0.0,20:16:04
72965,0.0,20:16:05
72966,0.0,20:16:06
72967,0.0,20:16:07
72968,0.0,20:16:08
72969,0.0,20:16:09
72970,0.0,20:16:10
72971,0.0,20:16:11
72972,0.0,20:16:12
72973,0.0,20:16:13
72974,0.0,20:16:14
72975,0.0,20:16:15
72976,0.0,20:16:16
72977,0.0,20:16:17
72978,0.0,20:16:18
72979,0.0,20:16:19
72980,0.0,20:16:20
72981,0.0,20:16:21
72982,0.0,20:16:22
72983,0.0,20:16:23
72984,0.0,20:16:24
72985,0.0,20:16:25
72986,0.0,20:16:26
72987,0.0,20:16:27
72988,0.0,20:16:28
72989,0.0,20:16:29
72990,0.0,20:16:30
72991,0.0,20:16:31
72992,0.0,20:16:32
72993,0.0,20:16:33
72994,0.0,20:16:34
72995,0.0,20:16:35
72996,0.0,20:16:36
72997,0.0,20:16:37
72998,0.0,20:16:38
72999,0.0,20:16:39
73000,0.0,20:16:40
73001,0.0,20:16:41
73002,0.0,20:16:42
73003,0.0,20:16:43
73004,0.0,20:16:44
73005,0.0,20:16:45
73006,0.0,20:16:46
73007,0.0,20:16:47
73008,0.0,20:16:48
73009,0.0,20:16:49
73010,0.0,20:16:50
73011,0.0,20:16:51
73012,0.0,20:16:52
73013,0.0,20:16:53
73014,0.0,20:16:54
73015,0.0,20:16:55
73016,0.0,20:16:56
73017,0.0,20:16:57
73018,0.0,20:16:58
73019,0.0,20:16:59
73020,0.0,20:17:00
73021,0.0,20:17:01
73022,0.0,20:17:02
73023,0.0,20:17:03
73024,0.0,20:17:04
73025,0.0,20:17:05
73026,0.0,20:17:06
73027,0.0,20:17:07
73028,0.0,20:17:08
73029,0.0,20:17:09
73030,0.0,20:17:10
73031,0.0,20:17:11
73032,0.0,20:17:12
73033,0.0,20:17:13
73034,0.0,20:17:14
73035,0.0,20:17:15
73036,0.0,20:17:16
73037,0.0,20:17:17
73038,0.0,20:17:18
73039,0.0,20:17:19
73040,0.0,20:17:20
73041,0.0,20:17:21
73042,0.0,20:17:22
73043,0.0,20:17:23
73044,0.0,20:17:24
73045,0.0,20:17:25
73046,0.0,20:17:26
73047,0.0,20:17:27
73048,0.0,20:17:28
73049,0.0,20:17:29
73050,0.0,20:17:30
73051,0.0,20:17:31
73052,0.0,20:17:32
73053,0.0,20:17:33
73054,0.0,20:17:34
73055,0.0,20:17:35
73056,0.0,20:17:36
73057,0.0,20:17:37
73058,0.0,20:17:38
73059,0.0,20:17:39
73060,0.0,20:17:40
73061,0.0,20:17:41
73062,0.0,20:17:42
73063,0.0,20:17:43
73064,0.0,20:17:44
73065,0.0,20:17:45
73066,0.0,20:17:46
73067,0.0,20:17:47
73068,0.0,20:17:48
73069,0.0,20:17:49
73070,0.0,20:17:50
73071,0.0,20:17:51
73072,0.0,20:17:52
73073,0.0,20:17:53
73074,0.0,20:17:54
73075,0.0,20:17:55
73076,0.0,20:17:56
73077,0.0,20:17:57
73078,0.0,20:17:58
73079,0.0,20:17:59
73080,0.0,20:18:00
73081,0.0,20:18:01
73082,0.0,20:18:02
73083,0.0,20:18:03
73084,0.0,20:18:04
73085,0.0,20:18:05
73086,0.0,20:18:06
73087,0.0,20:18:07
73088,0.0,20:18:08
73089,0.0,20:18:09
73090,0.0,20:18:10
73091,0.0,20:18:11
73092,0.0,20:18:12
73093,0.0,20:18:13
73094,0.0,20:18:14
73095,0.0,20:18:15
73096,0.0,20:18:16
73097,0.0,20:18:17
73098,0.0,20:18:18
73099,0.0,20:18:19
73100,0.0,20:18:20
73101,0.0,20:18:21
73102,0.0,20:18:22
73103,0.0,20:18:23
73104,0.0,20:18:24
73105,0.0,20:18:25
73106,0.0,20:18:26
73107,0.0,20:18:27
73108,0.0,20:18:28
73109,0.0,20:18:29
73110,0.0,20:18:30
73111,0.0,20:18:31
73112,0.0,20:18:32
73113,0.0,20:18:33
73114,0.0,20:18:34
73115,0.0,20:18:35
73116,0.0,20:18:36
73117,0.0,20:18:37
73118,0.0,20:18:38
73119,0.0,20:18:39
73120,0.0,20:18:40
73121,0.0,20:18:41
73122,0.0,20:18:42
73123,0.0,20:18:43
73124,0.0,20:18:44
73125,0.0,20:18:45
73126,0.0,20:18:46
73127,0.0,20:18:47
73128,0.0,20:18:48
73129,0.0,20:18:49
73130,0.0,20:18:50
73131,0.0,20:18:51
73132,0.0,20:18:52
73133,0.0,20:18:53
73134,0.0,20:18:54
73135,0.0,20:18:55
73136,0.0,20:18:56
73137,0.0,20:18:57
73138,0.0,20:18:58
73139,0.0,20:18:59
73140,0.0,20:19:00
73141,0.0,20:19:01
73142,0.0,20:19:02
73143,0.0,20:19:03
73144,0.0,20:19:04
73145,0.0,20:19:05
73146,0.0,20:19:06
73147,0.0,20:19:07
73148,0.0,20:19:08
73149,0.0,20:19:09
73150,0.0,20:19:10
73151,0.0,20:19:11
73152,0.0,20:19:12
73153,0.0,20:19:13
73154,0.0,20:19:14
73155,0.0,20:19:15
73156,0.0,20:19:16
73157,0.0,20:19:17
73158,0.0,20:19:18
73159,0.0,20:19:19
73160,0.0,20:19:20
73161,0.0,20:19:21
73162,0.0,20:19:22
73163,0.0,20:19:23
73164,0.0,20:19:24
73165,0.0,20:19:25
73166,0.0,20:19:26
73167,0.0,20:19:27
73168,0.0,20:19:28
73169,0.0,20:19:29
73170,0.0,20:19:30
73171,0.0,20:19:31
73172,0.0,20:19:32
73173,0.0,20:19:33
73174,0.0,20:19:34
73175,0.0,20:19:35
73176,0.0,20:19:36
73177,0.0,20:19:37
73178,0.0,20:19:38
73179,0.0,20:19:39
73180,0.0,20:19:40
73181,0.0,20:19:41
73182,0.0,20:19:42
73183,0.0,20:19:43
73184,0.0,20:19:44
73185,0.0,20:19:45
73186,0.0,20:19:46
73187,0.0,20:19:47
73188,0.0,20:19:48
73189,0.0,20:19:49
73190,0.0,20:19:50
73191,0.0,20:19:51
73192,0.0,20:19:52
73193,0.0,20:19:53
73194,0.0,20:19:54
73195,0.0,20:19:55
73196,0.0,20:19:56
73197,0.0,20:19:57
73198,0.0,20:19:58
73199,0.0,20:19:59
73200,0.0,20:20:00
73201,0.0,20:20:01
73202,0.0,20:20:02
73203,0.0,20:20:03
73204,0.0,20:20:04
73205,0.0,20:20:05
73206,0.0,20:20:06
73207,0.0,20:20:07
73208,0.0,20:20:08
73209,0.0,20:20:09
73210,0.0,20:20:10
73211,0.0,20:20:11
73212,0.0,20:20:12
73213,0.0,20:20:13
73214,0.0,20:20:14
73215,0.0,20:20:15
73216,0.0,20:20:16
73217,0.0,20:20:17
73218,0.0,20:20:18
73219,0.0,20:20:19
73220,0.0,20:20:20
73221,0.0,20:20:21
73222,0.0,20:20:22
73223,0.0,20:20:23
73224,0.0,20:20:24
73225,0.0,20:20:25
73226,0.0,20:20:26
73227,0.0,20:20:27
73228,0.0,20:20:28
73229,0.0,20:20:29
73230,0.0,20:20:30
73231,0.0,20:20:31
73232,0.0,20:20:32
73233,0.0,20:20:33
73234,0.0,20:20:34
73235,0.0,20:20:35
73236,0.0,20:20:36
73237,0.0,20:20:37
73238,0.0,20:20:38
73239,0.0,20:20:39
73240,0.0,20:20:40
73241,0.0,20:20:41
73242,0.0,20:20:42
73243,0.0,20:20:43
73244,0.0,20:20:44
73245,0.0,20:20:45
73246,0.0,20:20:46
73247,0.0,20:20:47
73248,0.0,20:20:48
73249,0.0,20:20:49
73250,0.0,20:20:50
73251,0.0,20:20:51
73252,0.0,20:20:52
73253,0.0,20:20:53
73254,0.0,20:20:54
73255,0.0,20:20:55
73256,0.0,20:20:56
73257,0.0,20:20:57
73258,0.0,20:20:58
73259,0.0,20:20:59
73260,0.0,20:21:00
73261,0.0,20:21:01
73262,0.0,20:21:02
73263,0.0,20:21:03
73264,0.0,20:21:04
73265,0.0,20:21:05
73266,0.0,20:21:06
73267,0.0,20:21:07
73268,0.0,20:21:08
73269,0.0,20:21:09
73270,0.0,20:21:10
73271,0.0,20:21:11
73272,0.0,20:21:12
73273,0.0,20:21:13
73274,0.0,20:21:14
73275,0.0,20:21:15
73276,0.0,20:21:16
73277,0.0,20:21:17
73278,0.0,20:21:18
73279,0.0,20:21:19
73280,0.0,20:21:20
73281,0.0,20:21:21
73282,0.0,20:21:22
73283,0.0,20:21:23
73284,0.0,20:21:24
73285,0.0,20:21:25
73286,0.0,20:21:26
73287,0.0,20:21:27
73288,0.0,20:21:28
73289,0.0,20:21:29
73290,0.0,20:21:30
73291,0.0,20:21:31
73292,0.0,20:21:32
73293,0.0,20:21:33
73294,0.0,20:21:34
73295,0.0,20:21:35
73296,0.0,20:21:36
73297,0.0,20:21:37
73298,0.0,20:21:38
73299,0.0,20:21:39
73300,0.0,20:21:40
73301,0.0,20:21:41
73302,0.0,20:21:42
73303,0.0,20:21:43
73304,0.0,20:21:44
73305,0.0,20:21:45
73306,0.0,20:21:46
73307,0.0,20:21:47
73308,0.0,20:21:48
73309,0.0,20:21:49
73310,0.0,20:21:50
73311,0.0,20:21:51
73312,0.0,20:21:52
73313,0.0,20:21:53
73314,0.0,20:21:54
73315,0.0,20:21:55
73316,0.0,20:21:56
73317,0.0,20:21:57
73318,0.0,20:21:58
73319,0.0,20:21:59
73320,0.0,20:22:00
73321,0.0,20:22:01
73322,0.0,20:22:02
73323,0.0,20:22:03
73324,0.0,20:22:04
73325,0.0,20:22:05
73326,0.0,20:22:06
73327,0.0,20:22:07
73328,0.0,20:22:08
73329,0.0,20:22:09
73330,0.0,20:22:10
73331,0.0,20:22:11
73332,0.0,20:22:12
73333,0.0,20:22:13
73334,0.0,20:22:14
73335,0.0,20:22:15
73336,0.0,20:22:16
73337,0.0,20:22:17
73338,0.0,20:22:18
73339,0.0,20:22:19
73340,0.0,20:22:20
73341,0.0,20:22:21
73342,0.0,20:22:22
73343,0.0,20:22:23
73344,0.0,20:22:24
73345,0.0,20:22:25
73346,0.0,20:22:26
73347,0.0,20:22:27
73348,0.0,20:22:28
73349,0.0,20:22:29
73350,0.0,20:22:30
73351,0.0,20:22:31
73352,0.0,20:22:32
73353,0.0,20:22:33
73354,0.0,20:22:34
73355,0.0,20:22:35
73356,0.0,20:22:36
73357,0.0,20:22:37
73358,0.0,20:22:38
73359,0.0,20:22:39
73360,0.0,20:22:40
73361,0.0,20:22:41
73362,0.0,20:22:42
73363,0.0,20:22:43
73364,0.0,20:22:44
73365,0.0,20:22:45
73366,0.0,20:22:46
73367,0.0,20:22:47
73368,0.0,20:22:48
73369,0.0,20:22:49
73370,0.0,20:22:50
73371,0.0,20:22:51
73372,0.0,20:22:52
73373,0.0,20:22:53
73374,0.0,20:22:54
73375,0.0,20:22:55
73376,0.0,20:22:56
73377,0.0,20:22:57
73378,0.0,20:22:58
73379,0.0,20:22:59
73380,0.0,20:23:00
73381,0.0,20:23:01
73382,0.0,20:23:02
73383,0.0,20:23:03
73384,0.0,20:23:04
73385,0.0,20:23:05
73386,0.0,20:23:06
73387,0.0,20:23:07
73388,0.0,20:23:08
73389,0.0,20:23:09
73390,0.0,20:23:10
73391,0.0,20:23:11
73392,0.0,20:23:12
73393,0.0,20:23:13
73394,0.0,20:23:14
73395,0.0,20:23:15
73396,0.0,20:23:16
73397,0.0,20:23:17
73398,0.0,20:23:18
73399,0.0,20:23:19
73400,0.0,20:23:20
73401,0.0,20:23:21
73402,0.0,20:23:22
73403,0.0,20:23:23
73404,0.0,20:23:24
73405,0.0,20:23:25
73406,0.0,20:23:26
73407,0.0,20:23:27
73408,0.0,20:23:28
73409,0.0,20:23:29
73410,0.0,20:23:30
73411,0.0,20:23:31
73412,0.0,20:23:32
73413,0.0,20:23:33
73414,0.0,20:23:34
73415,0.0,20:23:35
73416,0.0,20:23:36
73417,0.0,20:23:37
73418,0.0,20:23:38
73419,0.0,20:23:39
73420,0.0,20:23:40
73421,0.0,20:23:41
73422,0.0,20:23:42
73423,0.0,20:23:43
73424,0.0,20:23:44
73425,0.0,20:23:45
73426,0.0,20:23:46
73427,0.0,20:23:47
73428,0.0,20:23:48
73429,0.0,20:23:49
73430,0.0,20:23:50
